C00000935|01042017|25|302|12232
C00000935|01052017|25|218|30702
C00000935|01062017|250|14|4286
C00000935|01082017|19|358|12476
C00000935|01092017|10|186|20100
C00000935|01102017|26|290|32258
C00000935|01112017|15|218|10046
C00000935|01122017|25|216|18104
C00000935|01132017|350|70|58544
C00000935|01152017|25|110|5468
C00000935|01162017|38|8|400
C00000935|01172017|25|364|210678
C00000935|01182017|50|336|84604
C00000935|01192017|100|222|66328
C00000935|01202017|275|36|45466
C00000935|01222017|25|158|7402
C00000935|01232017|50|96|23678
C00000935|01242017|25|264|94834
C00000935|01252017|75|223|54452
C00000935|01262017|25|216|45926
C00000935|01272017|450|94|127460
C00000935|01292017|19|180|6782
C00000935|01302017|250|168|112386
C00000935|01312017|228|294|152004
C00000935|02012017|19|448|27048
C00000935|02022017|35|238|24160
C00000935|02032017|218|34|6928
C00000935|02052017|15|178|19814
C00000935|02062017|50|186|35834
C00000935|02072017|25|552|54188
C00000935|02082017|63|276|123114
C00000935|02092017|25|356|31008
C00000935|02102017|300|54|20358
C00000935|02122017|25|218|19972
C00000935|02132017|230|180|119554
C00000935|02142017|50|424|115572
C00000935|02152017|50|128|30374
C00000935|02162017|50|242|130634
C00000935|02172017|500|64|142054
C00000935|02192017|17|132|3384
C00000935|02202017|25|38|2080
C00000935|02212017|38|250|39664
C00000935|02222017|100|266|73378
C00000935|02232017|35|244|165236
C00000935|02242017|250|102|126248
C00000935|02252017|33900|2|67800
C00000935|02262017|25|86|5218
C00000935|02272017|184|188|174360
C00000935|02282017|200|764|944024
C00000935|03022017|250|8|3400
C00000935|03032017|250|14|3500
C00000935|03062017|250|152|49148
C00000935|03072017|375|88|140000
C00000935|03082017|300|44|38900
C00000935|03092017|250|88|164644
C00000935|03102017|250|44|81438
C00000935|03132017|250|142|110912
C00000935|03142017|250|30|10374
C00000935|03152017|300|86|44650
C00000935|03162017|380|116|55620
C00000935|03172017|300|64|25734
C00000935|03202017|320|78|290542
C00000935|03212017|275|158|70990
C00000935|03222017|300|42|169750
C00000935|03232017|400|94|585168
C00000935|03242017|500|48|485408
C00000935|03252017|25000|2|50000
C00000935|03272017|334|66|260950
C00000935|03282017|300|142|214540
C00000935|03292017|300|180|313036
C00000935|03302017|413|40|68758
C00000935|03312017|343|216|699830
C00000935|04022017|25|388|20460
C00000935|04032017|25|314|113284
C00000935|04042017|15|404|36454
C00000935|04052017|25|608|84016
C00000935|04062017|35|408|39972
C00000935|04072017|250|76|108368
C00000935|04082017|5000|6|35000
C00000935|04092017|15|834|66033
C00000935|04102017|25|570|616538
C00000935|04112017|25|436|342734
C00000935|04122017|25|302|32388
C00000935|04132017|25|498|53648
C00000935|04142017|250|42|77856
C00000935|04152017|250|6|2000
C00000935|04162017|19|338|18580
C00000935|04172017|35|260|231460
C00000935|04182017|100|638|272340
C00000935|04192017|38|388|45498
C00000935|04202017|30|400|137354
C00000935|04212017|250|84|97002
C00000935|04222017|17450|4|69800
C00000935|04232017|20|380|12721
C00000935|04242017|38|156|23206
C00000935|04252017|75|298|246868
C00000935|04262017|100|454|96112
C00000935|04272017|90|356|664696
C00000935|04282017|200|342|240586
C00000935|04292017|1000|6|13000
C00000935|04302017|25|162|211378
C00000935|05012017|25|330|29568
C00000935|05022017|37|500|78058
C00000935|05032017|25|538|38852
C00000935|05042017|25|632|125576
C00000935|05052017|250|82|89232
C00000935|05062017|250|2|500
C00000935|05072017|19|594|29578
C00000935|05082017|25|428|288548
C00000935|05092017|30|342|73070
C00000935|05102017|25|388|138384
C00000935|05112017|25|232|265552
C00000935|05122017|275|60|30562
C00000935|05142017|25|298|13004
C00000935|05152017|100|216|78856
C00000935|05162017|100|656|430976
C00000935|05172017|100|226|138732
C00000935|05182017|42|306|123256
C00000935|05192017|250|64|26188
C00000935|05202017|1500|2|3000
C00000935|05212017|15|268|9136
C00000935|05222017|100|310|191454
C00000935|05232017|100|312|171312
C00000935|05242017|25|404|104204
C00000935|05252017|50|330|124112
C00000935|05262017|200|152|97976
C00000935|05282017|15|388|13140
C00000935|05292017|25|58|3770
C00000935|05302017|50|514|555510
C00000935|05312017|100|700|583224
C00000935|06012017|25|296|90944
C00000935|06022017|3250|16|216120
C00000935|06032017|2500|2|5000
C00000935|06042017|25|670|26166
C00000935|06052017|19|590|106248
C00000935|06062017|50|390|69708
C00000935|06072017|25|410|233102
C00000935|06082017|25|372|43452
C00000935|06092017|250|148|532416
C00000935|06112017|25|384|33478
C00000935|06122017|25|690|53708
C00000935|06132017|75|856|338250
C00000935|06142017|50|620|102430
C00000935|06152017|50|388|81348
C00000935|06162017|100|72|11656
C00000935|06172017|750|2|1500
C00000935|06182017|19|292|7066
C00000935|06192017|25|534|53858
C00000935|06202017|35|850|521524
C00000935|06212017|100|344|483574
C00000935|06222017|25|246|135094
C00000935|06232017|250|94|108678
C00000935|06252017|11|184|5870
C00000935|06262017|35|572|458698
C00000935|06272017|50|472|219444
C00000935|06282017|25|456|177852
C00000935|06292017|25|432|185622
C00000935|06302017|26|788|211604
C00000935|07022017|15|570|24390
C00000935|07032017|13|4|50
C00000935|07042017|15|508|13126
C00000935|07052017|35|546|49196
C00000935|07062017|25|578|34824
C00000935|07072017|250|172|440822
C00000935|07082017|50|6|5130
C00000935|07092017|15|910|159778
C00000935|07102017|15|496|40024
C00000935|07112017|100|624|105148
C00000935|07122017|15|390|146960
